video_id,segment_index,n_segments,timestamp_start,timestamp_end,input,target_sentence,target_caption
v_bY0bGFJ-k1U,0,3,2.15,48.67,[2.1s] a man standing in front of a refrigerator | [8.8s] a man is working on some tools in the kitchen | [15.4s] a man sitting on the floor in front of a mirror | [22.1s] a man in a black shirt is making something | [28.7s] a man wearing a mask and holding a knife | [35.4s] a welding machine in action with sparks | [42.0s] a man welding in the dark with sparks | [48.7s] a man welding in the dark with sparks,A close up of a hand is seen that pans out to a man putting gloves on.,A close up of a hand is seen that pans out to a man putting gloves on. The man then assembles a torch and begins burning a piece of metal in front of him. The man continues to work and hammer objects as well as sand it on the side.
v_bY0bGFJ-k1U,1,3,40.8,116.67,[40.8s] a welding machine with sparks in the air | [51.6s] a welding machine with sparks in the air | [62.5s] a welder welding with sparks and sparks | [73.3s] a man in a black jacket is working on wood | [84.2s] a man in a black jacket is working on a piece of metal | [95.0s] a man in a black jacket is working on a piece of metal | [105.8s] a man in a mask is working on a metal object | [116.7s] a man working on a machine in a factory,The man then assembles a torch and begins burning a piece of metal in front of him.,A close up of a hand is seen that pans out to a man putting gloves on. The man then assembles a torch and begins burning a piece of metal in front of him. The man continues to work and hammer objects as well as sand it on the side.
v_bY0bGFJ-k1U,2,3,113.81,139.57,[113.8s] a man in a black jacket working on a machine | [119.0s] a man in a black suit sitting at a table | [124.1s] a man working on a machine in a factory | [129.3s] a man working on a machine in a factory | [134.4s] a man working on a machine in a factory | [139.6s] a man is sitting in front of a mirror,The man continues to work and hammer objects as well as sand it on the side.,A close up of a hand is seen that pans out to a man putting gloves on. The man then assembles a torch and begins burning a piece of metal in front of him. The man continues to work and hammer objects as well as sand it on the side.
v_i2u80Y3BMYs,0,3,0.0,63.36,[0.0s] two men standing in front of a white brick wall | [9.1s] two men standing in front of a white brick wall | [18.1s] two men standing in front of a white brick wall | [27.2s] a man standing in front of a white brick wall | [36.2s] a man squats in front of a white brick wall | [45.3s] a man squats in front of a white brick wall | [54.3s] a man in black shirt lifting a barbell | [63.4s] a man is holding a barbell in his hands,Two men in work out clothes are standing up against the wall and they begin to talk about working out.,Two men in work out clothes are standing up against the wall and they begin to talk about working out. One man is then shown and he bends down and shows the proper way to lift the bar with weight on it. A replay is then shown and the boy bends from the knees and then flips his wrist and brings it over his shoulder as he goes down into a squatting position.
v_i2u80Y3BMYs,1,3,63.36,136.38,[63.4s] a man is holding a barbell in his hands | [73.8s] a man in black shirt holding a barbell | [84.2s] a man squats with a barbell | [94.7s] a man squats in front of a white brick wall | [105.1s] a man standing in front of a white brick wall | [115.5s] a man squats on a bar in the gym | [125.9s] a man squats in front of a white brick wall | [136.4s] a man squats in front of a white brick wall,One man is then shown and he bends down and shows the proper way to lift the bar with weight on it.,Two men in work out clothes are standing up against the wall and they begin to talk about working out. One man is then shown and he bends down and shows the proper way to lift the bar with weight on it. A replay is then shown and the boy bends from the knees and then flips his wrist and brings it over his shoulder as he goes down into a squatting position.
v_i2u80Y3BMYs,2,3,135.31,214.64,"[135.3s] a man squats in front of a white brick wall | [146.6s] a man in black shirt holding a barbell | [158.0s] a man squats in front of a white brick wall | [169.3s] a man squats on a barbell | [180.6s] a man standing in front of a white brick wall | [192.0s] a black and white photo with the words in spanish | [203.3s] a black background with yellow text that reads, ` facebook ' | [214.6s] an image of a black background with the words ht on it",A replay is then shown and the boy bends from the knees and then flips his wrist and brings it over his shoulder as he goes down into a squatting position.,Two men in work out clothes are standing up against the wall and they begin to talk about working out. One man is then shown and he bends down and shows the proper way to lift the bar with weight on it. A replay is then shown and the boy bends from the knees and then flips his wrist and brings it over his shoulder as he goes down into a squatting position.
v_YRRcCaxIoR4,0,2,0.0,2.93,"[1.5s] a black and white photo with the words, pole vault",Pole Vault Greats is on the screen.,Pole Vault Greats is on the screen. There are several scenes of men and women pole vaulting.
v_YRRcCaxIoR4,1,2,2.93,97.48,[2.9s] an old gry background with a gry texture in the middle | [16.4s] a man doing a handstant in the air | [29.9s] a man that is running on a track | [43.5s] a man is doing tricks on the pole | [57.0s] a group of people standing in front of a large screen | [70.5s] a woman doing a high jump in the air | [84.0s] a man doing a handstant in the air | [97.5s] a soccer game is being played in the dark,There are several scenes of men and women pole vaulting.,Pole Vault Greats is on the screen. There are several scenes of men and women pole vaulting.
v_5IkU9svJFRI,0,6,0.0,1.74,[0.9s] a little boy is playing in the dirt,We see a boy squatting in the dirt.,We see a boy squatting in the dirt. We then see the title screen. The little boy attempts to make a campfire using a flint. Small flames start and grow. The boy stands up next to his fire. We see 2 title cards about starting fires for survival and the website is show before the end screens.
v_5IkU9svJFRI,1,6,1.74,13.22,[1.7s] a little boy sitting on the ground in front of a sign that reads can a party be with disaster? | [13.2s] a woman kneeling down on the ground,We then see the title screen.,We see a boy squatting in the dirt. We then see the title screen. The little boy attempts to make a campfire using a flint. Small flames start and grow. The boy stands up next to his fire. We see 2 title cards about starting fires for survival and the website is show before the end screens.
v_5IkU9svJFRI,2,6,12.88,22.97,[12.9s] a young boy is playing in the dirt | [23.0s] a little girl is kneeling down on the ground,The little boy attempts to make a campfire using a flint.,We see a boy squatting in the dirt. We then see the title screen. The little boy attempts to make a campfire using a flint. Small flames start and grow. The boy stands up next to his fire. We see 2 title cards about starting fires for survival and the website is show before the end screens.
v_5IkU9svJFRI,3,6,21.23,26.45,[23.8s] a little girl is kneeling down on the ground,Small flames start and grow.,We see a boy squatting in the dirt. We then see the title screen. The little boy attempts to make a campfire using a flint. Small flames start and grow. The boy stands up next to his fire. We see 2 title cards about starting fires for survival and the website is show before the end screens.
v_5IkU9svJFRI,4,6,25.75,32.02,[28.9s] a man with no shirt is standing in the woods,The boy stands up next to his fire.,We see a boy squatting in the dirt. We then see the title screen. The little boy attempts to make a campfire using a flint. Small flames start and grow. The boy stands up next to his fire. We see 2 title cards about starting fires for survival and the website is show before the end screens.
v_5IkU9svJFRI,5,6,35.15,69.43603333333333,"[35.1s] a black background with orange text that says they are using the aus survival tool | [40.0s] a little boy playing with a toy in the woods | [44.9s] the fire starter you can get | [49.8s] an image of a bright orange light in the dark | [54.7s] a black background with red text that says, | [59.6s] an image of a yellow light in the dark | [64.5s] the word we sell fire on a black background | [69.4s] a black background with the words music by dansong com",We see 2 title cards about starting fires for survival and the website is show before the end screens.,We see a boy squatting in the dirt. We then see the title screen. The little boy attempts to make a campfire using a flint. Small flames start and grow. The boy stands up next to his fire. We see 2 title cards about starting fires for survival and the website is show before the end screens.
v_62h9hnNTKWM,0,6,9.49,27.79,[9.5s] a woman in a pink dress standing on a stage | [15.6s] a young girl in a pink leor | [21.7s] a young girl in a pink leor leor costume | [27.8s] a young girl in a pink dress standing on a stage,"Alexandra Raisman from Massachusetts is seen wearing purple leotards, getting ready to do gymnastics on the horse bar.","Alexandra Raisman from Massachusetts is seen wearing purple leotards, getting ready to do gymnastics on the horse bar. She jumps right onto the horse bar and does some front and back flips. Then she does some back hand springs on the horse bar. she swiftly jumps on the horse bar while maintaining complete control over body and balance. She does a final back flip and a front flip and then, gets off the horse bar. The spectators cheer for her as she walks away."
v_62h9hnNTKWM,1,6,27.79,56.26,[27.8s] a young girl in a pink dress standing on a stage | [32.5s] a young girl in a pink leor leor costume | [37.3s] a man standing on top of a wrestling mat | [42.0s] a man in a red shirt is talking to another man | [46.8s] a woman standing on top of a gymnastics court | [51.5s] a woman in pink shirt and white skirt on stage | [56.3s] a woman standing on top of a blue gymnastics mat,She jumps right onto the horse bar and does some front and back flips.,"Alexandra Raisman from Massachusetts is seen wearing purple leotards, getting ready to do gymnastics on the horse bar. She jumps right onto the horse bar and does some front and back flips. Then she does some back hand springs on the horse bar. she swiftly jumps on the horse bar while maintaining complete control over body and balance. She does a final back flip and a front flip and then, gets off the horse bar. The spectators cheer for her as she walks away."
v_62h9hnNTKWM,2,6,56.26,91.5,[56.3s] a woman standing on top of a blue gymnastics mat | [61.3s] a woman standing on top of a balance beam | [66.3s] a woman is doing gymnastics on the balance bars | [71.4s] a woman on a balance beam in front of an audience | [76.4s] a woman is doing gymnastics on the balance beam | [81.4s] a woman on a balance beam in front of an audience | [86.5s] a woman on a balance beam in front of an audience | [91.5s] a woman on a balance beam in front of an audience,Then she does some back hand springs on the horse bar.,"Alexandra Raisman from Massachusetts is seen wearing purple leotards, getting ready to do gymnastics on the horse bar. She jumps right onto the horse bar and does some front and back flips. Then she does some back hand springs on the horse bar. she swiftly jumps on the horse bar while maintaining complete control over body and balance. She does a final back flip and a front flip and then, gets off the horse bar. The spectators cheer for her as she walks away."
v_62h9hnNTKWM,3,6,91.5,109.12,[91.5s] a woman on a balance beam in front of an audience | [97.4s] a woman standing on top of a balance beam | [103.2s] a woman on a balance beam in front of an audience | [109.1s] a woman on a balance beam in front of an audience,she swiftly jumps on the horse bar while maintaining complete control over body and balance.,"Alexandra Raisman from Massachusetts is seen wearing purple leotards, getting ready to do gymnastics on the horse bar. She jumps right onto the horse bar and does some front and back flips. Then she does some back hand springs on the horse bar. she swiftly jumps on the horse bar while maintaining complete control over body and balance. She does a final back flip and a front flip and then, gets off the horse bar. The spectators cheer for her as she walks away."
v_62h9hnNTKWM,4,6,109.12,124.71,[109.1s] a woman on a balance beam in front of an audience | [116.9s] a woman on a balance beam in front of an audience | [124.7s] a woman standing on top of a balance beam,"She does a final back flip and a front flip and then, gets off the horse bar.","Alexandra Raisman from Massachusetts is seen wearing purple leotards, getting ready to do gymnastics on the horse bar. She jumps right onto the horse bar and does some front and back flips. Then she does some back hand springs on the horse bar. she swiftly jumps on the horse bar while maintaining complete control over body and balance. She does a final back flip and a front flip and then, gets off the horse bar. The spectators cheer for her as she walks away."
v_62h9hnNTKWM,5,6,124.71,131.49,[128.1s] a person jumping in the air on a balance beam,The spectators cheer for her as she walks away.,"Alexandra Raisman from Massachusetts is seen wearing purple leotards, getting ready to do gymnastics on the horse bar. She jumps right onto the horse bar and does some front and back flips. Then she does some back hand springs on the horse bar. she swiftly jumps on the horse bar while maintaining complete control over body and balance. She does a final back flip and a front flip and then, gets off the horse bar. The spectators cheer for her as she walks away."
v_h4m7bYDVLAc,0,3,0.0,21.55,[0.0s] a woman in an orange skirt is holding a red balloon | [5.4s] a woman in a red dress standing next to a tree | [10.8s] a group of people standing in front of a house | [16.2s] a group of people standing around a fence | [21.6s] a woman in a red dress is walking down the street,A woman blindfolded in a yard and swinging away at a pinata being moved around.,A woman blindfolded in a yard and swinging away at a pinata being moved around. Several people around her are watches and can't help but laugh. The woman is laughing as well and finally hits the pinata for the children to grab.
v_h4m7bYDVLAc,1,3,0.37,23.05,[0.4s] a woman in a red dress dancing on the street | [6.0s] a woman in red skirt dancing on the sidewalk | [11.7s] a woman in a red dress dancing on the sidewalk | [17.4s] a group of people standing in front of a house | [23.1s] a woman in a red dress is walking down the street,Several people around her are watches and can't help but laugh.,A woman blindfolded in a yard and swinging away at a pinata being moved around. Several people around her are watches and can't help but laugh. The woman is laughing as well and finally hits the pinata for the children to grab.
v_h4m7bYDVLAc,2,3,20.18,24.17,[22.2s] a woman in a red dress is walking down the street,The woman is laughing as well and finally hits the pinata for the children to grab.,A woman blindfolded in a yard and swinging away at a pinata being moved around. Several people around her are watches and can't help but laugh. The woman is laughing as well and finally hits the pinata for the children to grab.
v_1fF1OQtpctg,0,4,0.0,54.52,[0.0s] an image of a basketball game being played | [7.8s] an image of a basketball game being played | [15.6s] a group of people dancing on a blue carpet | [23.4s] a group of people standing on top of a table | [31.2s] a man standing on top of a teddy bear | [38.9s] a group of young people on stage performing | [46.7s] a group of people are performing on a blue carpet | [54.5s] an image of a basketball game being played,A cheer-leading team begins to hold up posters as their mascot runs behind them.,"A cheer-leading team begins to hold up posters as their mascot runs behind them. They then begin to do a routine and some of the girls run with streamers as the rest of them hold up the girls for their stunt. The stunt is finished and the retreat back to their original position and begin doing cartwheels and other tricks and stunts along with their mascot. As the routine continues,more stunts are performed and the Tiger mascot continues to cheer with the girls."
v_1fF1OQtpctg,1,4,54.52,125.08,[54.5s] an image of a basketball game being played | [64.6s] a group of people on a tennis court | [74.7s] an image of two people on a stage with one person holding up their hands | [84.8s] a group of young people dancing on a stage | [94.8s] a group of girls in cheerleading uniforms on stage | [104.9s] a group of people standing on top of a stage | [115.0s] a group of people playing basketball on a court | [125.1s] a group of people standing in front of a tv screen,They then begin to do a routine and some of the girls run with streamers as the rest of them hold up the girls for their stunt.,"A cheer-leading team begins to hold up posters as their mascot runs behind them. They then begin to do a routine and some of the girls run with streamers as the rest of them hold up the girls for their stunt. The stunt is finished and the retreat back to their original position and begin doing cartwheels and other tricks and stunts along with their mascot. As the routine continues,more stunts are performed and the Tiger mascot continues to cheer with the girls."
v_1fF1OQtpctg,2,4,125.08,181.74,[125.1s] a group of people standing in front of a tv screen | [133.2s] an image of a football game being played | [141.3s] an image of a group of people dancing | [149.4s] an image of a group of people dancing | [157.5s] a group of people standing on top of a stage | [165.6s] an image of a group of people dancing | [173.6s] a group of people dancing on a blue carpet | [181.7s] an image of a group of people on a stage,The stunt is finished and the retreat back to their original position and begin doing cartwheels and other tricks and stunts along with their mascot.,"A cheer-leading team begins to hold up posters as their mascot runs behind them. They then begin to do a routine and some of the girls run with streamers as the rest of them hold up the girls for their stunt. The stunt is finished and the retreat back to their original position and begin doing cartwheels and other tricks and stunts along with their mascot. As the routine continues,more stunts are performed and the Tiger mascot continues to cheer with the girls."
v_1fF1OQtpctg,3,4,182.81,213.66666666666666,[182.8s] a group of people dancing on a blue carpet | [188.0s] the women ' s basketball team celebrating their victory | [193.1s] an image of a woman dancing on stage | [198.2s] an image of a group of people on a basketball court | [203.4s] a group of people standing on top of a stage | [208.5s] a group of women in cheerleading uniforms on stage | [213.7s] a group of people standing on top of a blue carpet,"As the routine continues,more stunts are performed and the Tiger mascot continues to cheer with the girls.","A cheer-leading team begins to hold up posters as their mascot runs behind them. They then begin to do a routine and some of the girls run with streamers as the rest of them hold up the girls for their stunt. The stunt is finished and the retreat back to their original position and begin doing cartwheels and other tricks and stunts along with their mascot. As the routine continues,more stunts are performed and the Tiger mascot continues to cheer with the girls."
v_9eqfQyr3J7k,0,3,0.0,7.4,[3.7s] a group of people are tubling in the snow,Several people are outside in a ski resort sitting on the tubes.,"Several people are outside in a ski resort sitting on the tubes. After,the three individuals in the front,are pulled down the slope and they begin to slide down. Once they are off,the man who pushed him down walks away and more people begin to go down."
v_9eqfQyr3J7k,1,3,7.4,18.63,[7.4s] a group of people riding down the side of a mountain | [18.6s] a group of people riding down the side of a snow covered slope,"After,the three individuals in the front,are pulled down the slope and they begin to slide down.","Several people are outside in a ski resort sitting on the tubes. After,the three individuals in the front,are pulled down the slope and they begin to slide down. Once they are off,the man who pushed him down walks away and more people begin to go down."
v_9eqfQyr3J7k,2,3,18.63,26.36902685734217,[22.5s] a group of people that are standing on some snow,"Once they are off,the man who pushed him down walks away and more people begin to go down.","Several people are outside in a ski resort sitting on the tubes. After,the three individuals in the front,are pulled down the slope and they begin to slide down. Once they are off,the man who pushed him down walks away and more people begin to go down."
v_NttjvRpSdsI,0,3,0.0,61.4,[0.0s] a group of people standing on top of a court | [8.8s] a group of people standing on top of a basketball court | [17.5s] a group of people standing on top of a basketball court | [26.3s] a group of people standing on top of a court | [35.1s] a group of people standing on top of a basketball court | [43.9s] a group of people standing on top of a basketball court | [52.6s] a group of people standing on top of a basketball court | [61.4s] a group of people standing on top of a basketball court,People are sitting in stands watching people.,People are sitting in stands watching people. The people are in robes. They are doing karate moves on the floor.
v_NttjvRpSdsI,1,3,0.0,61.16,[0.0s] a group of people standing on top of a court | [8.7s] a group of people standing on top of a basketball court | [17.5s] a group of people standing on top of a basketball court | [26.2s] a group of people standing on top of a basketball court | [34.9s] a group of people standing on top of a basketball court | [43.7s] a group of people standing on top of a basketball court | [52.4s] a group of people standing on top of a court | [61.2s] a group of people standing on top of a basketball court,The people are in robes.,People are sitting in stands watching people. The people are in robes. They are doing karate moves on the floor.
v_NttjvRpSdsI,2,3,4.92,61.16,[4.9s] a group of people standing on top of a basketball court | [13.0s] a group of people standing on top of a basketball court | [21.0s] a group of people standing on top of a basketball court | [29.0s] a group of people standing on top of a court | [37.1s] a group of people standing on top of a basketball court | [45.1s] a group of people standing on top of a basketball court | [53.1s] a group of people standing on top of a basketball court | [61.2s] a group of people standing on top of a basketball court,They are doing karate moves on the floor.,People are sitting in stands watching people. The people are in robes. They are doing karate moves on the floor.
v_RgzbNJPchqc,0,2,0.0,69.15241666666667,[0.0s] a man standing in front of a desk holding a camera | [9.9s] a woman sitting on top of a couch | [19.8s] a man standing in front of a microphone | [29.6s] a man and woman sitting on a couch | [39.5s] two women sitting on a couch talking to each other women | [49.4s] two women sitting on a couch in a living room | [59.3s] two women sitting on a couch talking to each other people | [69.2s] two and a half men,A man is playing the bagpipes in front of people.,A man is playing the bagpipes in front of people. The people on the couch in front of him start laughing.
v_RgzbNJPchqc,1,2,38.08,60.59,[38.1s] two women sitting on a couch talking to each other people | [43.7s] two women sitting on a couch talking to each other people | [49.3s] two women sitting on a couch talking to each other people | [55.0s] two women sitting on a couch in a living room | [60.6s] two women sitting on a couch talking to each other women,The people on the couch in front of him start laughing.,A man is playing the bagpipes in front of people. The people on the couch in front of him start laughing.
v_hUzsmIWojH0,0,2,0.0,73.38,[0.0s] a black textured background | [10.5s] this is a stadium | [21.0s] this is a tennis court | [31.4s] a baseball field with people on it | [41.9s] a man standing on top of a pole | [52.4s] a man sitting on the sidelines of a stadium | [62.9s] a man is doing tricks on the track | [73.4s] a man running on a track in front of a stadium,A man runs up to a beam and jumps over it several times.,A man runs up to a beam and jumps over it several times. He makes at least six attempts.
v_hUzsmIWojH0,1,2,79.25,117.25046666666667,[79.2s] the football field is empty | [84.7s] a group of people playing soccer on a field | [90.1s] this is a stadium | [95.5s] a man is doing tricks on a pole | [101.0s] this is a stadium | [106.4s] a young boy is running on the track | [111.8s] a baseball field with an empty stadium | [117.3s] a dark background with some light effects,He makes at least six attempts.,A man runs up to a beam and jumps over it several times. He makes at least six attempts.
v_5MjAgMF_FzA,0,7,0.0,9.82,[0.0s] a black and white photo of the moon in the sky | [9.8s] a black and white photo of the moon in the sky,A black screen with a white title appears.,"A black screen with a white title appears. A cook is in front of a professional stove putting seasoning into a metal pan and warming a pan over a gas lit blue flame. The cook now scoops a large portion of mixed egg from a large metal pot into the small metal pan. He begins to whisk the egg mixture with two wooden sticks, holding the pan over the burner. When the egg is almost fully cooked, the man begins to shape the egg inside of the pan with the wooden sticks in the shape of an omelet. He rolls the omelet back and forth in the pan. End black screen and a blue word."
v_5MjAgMF_FzA,1,7,10.37,22.92,[10.4s] a man is preparing food in the kitchen | [16.6s] a man is preparing food in the kitchen | [22.9s] a person is making food in the kitchen,A cook is in front of a professional stove putting seasoning into a metal pan and warming a pan over a gas lit blue flame.,"A black screen with a white title appears. A cook is in front of a professional stove putting seasoning into a metal pan and warming a pan over a gas lit blue flame. The cook now scoops a large portion of mixed egg from a large metal pot into the small metal pan. He begins to whisk the egg mixture with two wooden sticks, holding the pan over the burner. When the egg is almost fully cooked, the man begins to shape the egg inside of the pan with the wooden sticks in the shape of an omelet. He rolls the omelet back and forth in the pan. End black screen and a blue word."
v_5MjAgMF_FzA,2,7,23.47,27.29,[25.4s] a man in an apron is making food,The cook now scoops a large portion of mixed egg from a large metal pot into the small metal pan.,"A black screen with a white title appears. A cook is in front of a professional stove putting seasoning into a metal pan and warming a pan over a gas lit blue flame. The cook now scoops a large portion of mixed egg from a large metal pot into the small metal pan. He begins to whisk the egg mixture with two wooden sticks, holding the pan over the burner. When the egg is almost fully cooked, the man begins to shape the egg inside of the pan with the wooden sticks in the shape of an omelet. He rolls the omelet back and forth in the pan. End black screen and a blue word."
v_5MjAgMF_FzA,3,7,26.74,61.67,[26.7s] a person is cooking food on the stove | [31.7s] two people are making food in a kitchen | [36.7s] a person is stirring food into a pan | [41.7s] a person cooking food in a pan on a stove | [46.7s] a person is cooking food on the stove | [51.7s] a man is cooking food on the stove | [56.7s] a man is making food in the kitchen | [61.7s] a person is putting food into a bowl,"He begins to whisk the egg mixture with two wooden sticks, holding the pan over the burner.","A black screen with a white title appears. A cook is in front of a professional stove putting seasoning into a metal pan and warming a pan over a gas lit blue flame. The cook now scoops a large portion of mixed egg from a large metal pot into the small metal pan. He begins to whisk the egg mixture with two wooden sticks, holding the pan over the burner. When the egg is almost fully cooked, the man begins to shape the egg inside of the pan with the wooden sticks in the shape of an omelet. He rolls the omelet back and forth in the pan. End black screen and a blue word."
v_5MjAgMF_FzA,4,7,61.67,77.5,[61.7s] a person is putting food into a bowl | [69.6s] a person is cooking food on the stove | [77.5s] a person is cooking food on the stove,"When the egg is almost fully cooked, the man begins to shape the egg inside of the pan with the wooden sticks in the shape of an omelet.","A black screen with a white title appears. A cook is in front of a professional stove putting seasoning into a metal pan and warming a pan over a gas lit blue flame. The cook now scoops a large portion of mixed egg from a large metal pot into the small metal pan. He begins to whisk the egg mixture with two wooden sticks, holding the pan over the burner. When the egg is almost fully cooked, the man begins to shape the egg inside of the pan with the wooden sticks in the shape of an omelet. He rolls the omelet back and forth in the pan. End black screen and a blue word."
v_5MjAgMF_FzA,5,7,77.5,98.79,[77.5s] a person is cooking food on the stove | [82.8s] a person is cooking food on the stove | [88.1s] a person is cooking something on the stove | [93.5s] a person is cooking food on the stove | [98.8s] a blue gas stove sitting on top of a counter,He rolls the omelet back and forth in the pan.,"A black screen with a white title appears. A cook is in front of a professional stove putting seasoning into a metal pan and warming a pan over a gas lit blue flame. The cook now scoops a large portion of mixed egg from a large metal pot into the small metal pan. He begins to whisk the egg mixture with two wooden sticks, holding the pan over the burner. When the egg is almost fully cooked, the man begins to shape the egg inside of the pan with the wooden sticks in the shape of an omelet. He rolls the omelet back and forth in the pan. End black screen and a blue word."
v_5MjAgMF_FzA,6,7,99.33,109.109,[99.3s] a black background with the word ' s name on it | [109.1s] a black and white photo of the moon in the sky,End black screen and a blue word.,"A black screen with a white title appears. A cook is in front of a professional stove putting seasoning into a metal pan and warming a pan over a gas lit blue flame. The cook now scoops a large portion of mixed egg from a large metal pot into the small metal pan. He begins to whisk the egg mixture with two wooden sticks, holding the pan over the burner. When the egg is almost fully cooked, the man begins to shape the egg inside of the pan with the wooden sticks in the shape of an omelet. He rolls the omelet back and forth in the pan. End black screen and a blue word."
v_0SmA1cGocz4,0,4,0.0,17.14,"[0.0s] a black and white photo of the moon in the sky | [5.7s] a black and white photo with the words cung curling | [11.4s] a black background with the words prep style finish | [17.1s] a black background with white text that says, ` ' s not ready for results",The word curling appears on the screen numerous times.,"The word curling appears on the screen numerous times. A woman is shown having her hair dried, brushed, and curled by a specialist. He places her hair is rollers, then takes them down and styles it. Then she poses with her new hair style."
v_0SmA1cGocz4,1,4,22.5,107.14,"[22.5s] a white background with the words ' every day, every day ' in black text | [34.6s] a woman with blonde hair standing in front of a white wall | [46.7s] a woman is getting her hair done | [58.8s] a bottle of vitamin oil with an orange background | [70.9s] a person holding a vacuum with the words high speed | [83.0s] a woman is blowing her hair with a blower | [95.0s] a woman is getting her hair done | [107.1s] a woman is blowing her hair with a blower","A woman is shown having her hair dried, brushed, and curled by a specialist.","The word curling appears on the screen numerous times. A woman is shown having her hair dried, brushed, and curled by a specialist. He places her hair is rollers, then takes them down and styles it. Then she poses with her new hair style."
v_0SmA1cGocz4,2,4,112.49,177.85,[112.5s] a woman blows her hair with a blower | [121.8s] a woman is brushing her hair with a brush | [131.2s] a woman with long blonde hair | [140.5s] a woman is getting her hair done | [149.8s] a hand is pressing the button on a door handle | [159.2s] a woman is blowing her hair with a blower | [168.5s] ave cosmetics pure abundance hair oil 100ml | [177.8s] a bottle of air control spray on a white background,"He places her hair is rollers, then takes them down and styles it.","The word curling appears on the screen numerous times. A woman is shown having her hair dried, brushed, and curled by a specialist. He places her hair is rollers, then takes them down and styles it. Then she poses with her new hair style."
v_0SmA1cGocz4,3,4,183.2,214.214,"[183.2s] a woman in a white shirt is pointing at someone | [188.4s] a woman is getting her hair done | [193.5s] a woman with blonde hair standing in front of a white wall | [198.7s] a woman in a black dress posing for the camera | [203.9s] a black and white photo of a woman with long hair | [209.0s] a black and white image of the text, ` ' no one is going to be alone ' | [214.2s] a black and white photo of the moon in the sky",Then she poses with her new hair style.,"The word curling appears on the screen numerous times. A woman is shown having her hair dried, brushed, and curled by a specialist. He places her hair is rollers, then takes them down and styles it. Then she poses with her new hair style."
v_W19-fYOO9sg,0,3,0.0,32.88,[0.0s] a black background with green text that reads pukkavitys | [4.7s] a black background with green text that reads pukkativys | [9.4s] a bicycle tire is shown on the table | [14.1s] a close up of a tire on a table | [18.8s] a close up of a tire on a table | [23.5s] how to replace a bike tire | [28.2s] how to replace a bicycle tire | [32.9s] a bicycle tire sitting on top of a table,A close up of a bike wheel is seen that leads into a person's hands pushing on the tire.,A close up of a bike wheel is seen that leads into a person's hands pushing on the tire. The person uses a tool along the tire to help move it along. The person finally pushes the tire along it's sides.
v_W19-fYOO9sg,1,3,30.92,72.63,[30.9s] a close up of the rim on a bike | [36.9s] a bicycle tire sitting on top of a table | [42.8s] how to cut a bike tire | [48.8s] how to replace a wheel hub | [54.8s] how to replace a wheel hub | [60.7s] how to replace a tire | [66.7s] how to replace a bike tire | [72.6s] how to replace a bicycle tire youtube,The person uses a tool along the tire to help move it along.,A close up of a bike wheel is seen that leads into a person's hands pushing on the tire. The person uses a tool along the tire to help move it along. The person finally pushes the tire along it's sides.
v_W19-fYOO9sg,2,3,65.76,95.7,[65.8s] how to replace a tire | [70.8s] a bicycle tire is shown in this image | [75.7s] a close up of a bicycle tire on the ground | [80.7s] a person is holding a knife in their hand | [85.7s] how to replace a bike tire | [90.7s] a bicycle tire is shown in this image | [95.7s] a bicycle tire is shown in this image,The person finally pushes the tire along it's sides.,A close up of a bike wheel is seen that leads into a person's hands pushing on the tire. The person uses a tool along the tire to help move it along. The person finally pushes the tire along it's sides.
v_2wUKu5UIHmI,0,2,0.0,41.86,[0.0s] a woman standing in front of a window | [6.0s] a woman standing in front of a window | [12.0s] a woman standing in front of a window | [17.9s] a woman with long hair standing in front of a window | [23.9s] a woman with long hair standing in front of a window | [29.9s] a woman with long hair standing in front of a window | [35.9s] a woman is getting her makeup done | [41.9s] a woman standing in front of a window,The camera captures a close up of an older woman putting makeup on and smacking her lips to the camera.,The camera captures a close up of an older woman putting makeup on and smacking her lips to the camera. She then puts mascara on as well as more lipstick and nods her head back and fourth smiling.
v_2wUKu5UIHmI,1,2,39.84,100.76666666666667,[39.8s] a woman is getting her makeup done | [48.5s] a woman is painting her face with black paint | [57.2s] a woman is brushing her hair in front of a mirror | [66.0s] a woman standing in front of a window | [74.7s] a woman with long hair standing in front of a window | [83.4s] a woman standing in front of a window | [92.1s] a woman standing in front of a window | [100.8s] a woman with long brown hair is standing in front of a window,She then puts mascara on as well as more lipstick and nods her head back and fourth smiling.,The camera captures a close up of an older woman putting makeup on and smacking her lips to the camera. She then puts mascara on as well as more lipstick and nods her head back and fourth smiling.
v_kH8YpzoflKg,0,2,0.0,73.13,[0.0s] a tree in the middle of a forest at night | [10.4s] a snowboarder is getting ready to go down the hill | [20.9s] two people are standing in the snow on a mountain | [31.3s] a person is skiing down a snowy hill | [41.8s] a person riding a snowboard down a hill | [52.2s] a snowboarder doing a trick in the air | [62.7s] a man flying through the air while riding a snowboard | [73.1s] a man riding skis down a snowy slope,A camera pans around a shirtless man sitting in the snow followed by the man snowboarding and men riding up a hill.,A camera pans around a shirtless man sitting in the snow followed by the man snowboarding and men riding up a hill. Several shots are shown of people riding down the snowy hill and doing tricks in front of the camera.
